ORDER_ID,on.time,in_full,OTIF
fjun614102503,1.0,0.0,0.0
FJUN616102501,1.0,0.0,0.0
FJUN615102602,1.0,0.0,0.0
FJUN616902303,1.0,0.0,0.0
FJUN614902602,1.0,0.0,0.0
FJUN615902403,1.0,0.0,0.0 units
FJUN614202601,1.0 units,0.0,0.0
Fjun615202601,1.0,0.0,0.0 UNITS
FJUN615321602,1.0,0.0,0.0
ID_FJUN616321602,1.0,0.0,0.0
FJUN616402603,1.0,-1.0,0.0
Fjun616720502,1.0,0.0,-1.0
Id_Fjun614221601,1.0,0.0,0.0
FJUN614703601#@$,1.0,0.0,0.0
FJUN615703602,1.0,0.0,0.0
FJUN616703603,1.0,0.0,0.0
FJUN616401602,1.0,0.0,0.0
NULL,1.0,0.0,0.0
FJUN614401201,1.0,0.0 units,0.0 units
FJUN614401602,1.0,0.0,0.0
ID_FJUN614622401,1.0 units,0.0,0.0
FJUN615622503,1.0,0.0,0.0
FJUN615320601,1.0 units,0.0,0.0
NULL,,0.0,0.0
  Fjun616721401  ,1.0,0.0 units,0.0
  Fjun614122402  ,1.0,0.0,-1.0
FJUN616122201,1.0,0.0,0.0
FJUN614220603#@$,,0.0,0.0
FJUN615520203#@$,1.0,0.0,-1.0
FJUN615520502,1.0,0.0,0.0
FJUN614501502,1.0,0.0,0.0
  Fjun616503503  ,1.0,0.0,0.0
ID_FJUN616603603#@$,1.0,0.0 units,-1.0
Fjun615403403,1.0,0.0,0.0
ID_FJUN616403601,1.0,0.0,0.0
FJUN615421303,1.0,,0.0 units
FJUN615421201#@$,1.0,0.0,0.0
FJUN616303601,1.0,0.0 units,0.0
FJUN614303303,1.0,0.0,0.0
FJUN615303602,1.0,0.0,0.0
FJUN614521301,1.0,0.0,0.0
FJUN614521202,1.0,0.0,0.0 units
FJUN616201403,0.0,0.0,0.0
FJUN614320501,0.0,0.0 units,0.0
FJUN615220501,0.0,0.0,0.0
FJUN616721201,0.0,0.0,0.0
FJUN616721202,0.0 units,0.0,0.0 units
Fjun615102402#@$,0.0,0.0,0.0
Fjun616301201,,0.0,0.0
FJUN614401203,0.0,0.0,0.0 units
ID_FJUN614503302,0.0,0.0,0.0
FJUN614503402#@$,0.0,0.0 units,-1.0
FJUN615601402,0.0,,0.0
FJUN614601401,0.0,0.0 units,0.0
FJUN616903603,0.0,0.0,0.0
FJUN616521301,0.0,0.0,0.0
FJUN615521502,-1.0,0.0,0.0
FJUN615521401,0.0,-1.0,0.0 units
,0.0,0.0,0.0
FJUN616121402,0.0,0.0,0.0
FJUN615121201,0.0,0.0,0.0 units
FJUN616121502,0.0,0.0,0.0
N/A,0.0,0.0,-1.0
FJUN615420101,0.0,0.0 units,0.0
FJUN614520402#@$,0.0,0.0,0.0
FJUN616520501,0.0,0.0,0.0
FJUN614520503,0.0,0.0,0.0
FJUN616520503#@$,0.0,0.0,0.0
FJUN616421502,0.0,0.0,0.0 units
FJUN616421601,0.0,0.0,0.0
FJUN616421303,0.0,0.0,0.0
FJUN614421402,-1.0,0.0,0.0
FJUN615421601,0.0,0.0,0.0
FJUN616122503,0.0,0.0,0.0
FJUN614122101,0.0,0.0,0.0
FJUN614422401,0.0,1.0,0.0
ID_FJUN614422601,0.0,1.0,0.0 UNITS
FJUN616422503,-1.0,1.0,0.0
FJUN615301303,0.0,1.0,0.0
FJUN614421103,0.0,1.0 Units,0.0
FJUN615421302,,-1.0,0.0
ID_FJUN615122303,0.0,1.0,0.0 units
fjun616122603,0.0 units,1.0,0.0
FJUN615122403,0.0,,0.0
FJUN614720202,0.0,1.0,0.0
  FJUN616720103  ,0.0,1.0,0.0
FJUN616320401,0.0,,0.0
,0.0,1.0,0.0
Fjun615203502,0.0,1.0,0.0 units
FJUN616203601,0.0,1.0,0.0
FJUN615321301,0.0,,0.0
NULL,0.0,1.0,0.0
FJUN616202203,0.0 units,1.0,0.0 units
N/A#@$,0.0,1.0,0.0
FJUN614902303,0.0,1.0 units,0.0
FJUN616902603,0.0,1.0,
,0.0,1.0,0.0
FJUN615101203,0.0,-1.0 units,0.0
FJUN615501201,0.0,1.0,0.0 units
  FJUN616501502  ,0.0,1.0,0.0
FJUN614703202,0.0,1.0,0.0
FJUN615201203,0.0,1.0,0.0
  FJUN614201403  ,0.0,1.0,-1.0
FJUN616402302,0.0,1.0,0.0
FJUN616403101,0.0,1.0,0.0
FJUN614522201,-1.0,1.0,0.0
FJUN615522603,0.0,1.0,0.0
FJUN615522502,0.0 units,1.0,0.0
FJUN614521603,0.0,1.0,0.0
FJUN614521601,0.0,1.0,0.0
FJUN616121301,0.0,1.0,0.0
FJUN614121402,0.0,1.0,0.0
FJUN614121401,0.0,1.0,0.0
FJUN614121603,,1.0,0.0
FJUN615420301,0.0,1.0,0.0
FJUN616420402,0.0,-1.0,0.0
FJUN614420103,0.0,1.0,0.0
FJUN614420202,0.0,1.0,0.0
ID_FJUN614420502,0.0,1.0,0.0
FJUN615420502,0.0,1.0,0.0
FJUN616420503,,1.0,0.0
FJUN615402502,1.0,1.0,1.0
FJUN616622501,1.0,1.0,
FJUN615622202,1.0,1.0,1.0
FJUN616221302,1.0,1.0 units,1.0
FJUN615221501,1.0,1.0,1.0
ID_FJUN616221201,1.0,-1.0 units,1.0
FJUN615221502,1.0,1.0,1.0
FJUN614721602,1.0,1.0 units,1.0
FJUN615721401#@$,1.0,1.0 units,1.0 units
fjun616320501,-1.0,1.0,1.0
FJUN615503602,1.0,,1.0
FJUN614503502,1.0,1.0,1.0
FJUN615501502,1.0,1.0 units,1.0
FJUN616501602,1.0,1.0,1.0
ID_FJUN615401603,1.0,1.0,1.0
FJUN615720401,1.0,1.0,1.0
fjun614720502,1.0,1.0,1.0 units
NULL,1.0,1.0,1.0
N/A,1.0,1.0,1.0 UNITS
FJUN614902603#@$,-1.0,1.0,1.0
FJUN615220302,1.0 units,1.0 units,1.0
NULL,1.0,1.0,1.0
ID_FJUN614621402,1.0 units,1.0,1.0
  FJUN615621403  ,1.0,1.0,1.0
NULL,1.0,1.0,1.0
FJUN614101102,1.0,1.0,1.0
FJUN615101603,1.0,1.0 units,1.0
NULL,1.0,1.0,1.0
FJUN614301503,1.0,1.0,1.0
Fjun616301503,1.0,1.0,1.0
FJUN615301403,1.0,1.0,1.0
FJUN614201602,1.0,1.0 units,1.0
FJUN615201501,1.0,1.0,-1.0
FJUN616201601#@$,1.0,1.0,1.0
FJUN614420401,1.0,1.0,1.0 units
FJUN615420501,nan units,1.0,1.0
FJUN616420502,1.0,1.0,1.0
FJUN615121501,1.0,1.0,1.0
FJUN614121201,1.0,1.0 UNITS,1.0
FJUN614522601,1.0,1.0,1.0
ID_FJUN615522403,1.0,1.0,1.0 units
ID_FJUN615522503,1.0,1.0,1.0
  FJUN615422103  ,1.0 units,1.0 units,1.0 units
FJUN616521501,1.0,1.0,1.0 units
id_fjun616702103,1.0,1.0,-1.0
FJUN615403202,1.0,-1.0,1.0
FJUN614403601,1.0,1.0,1.0
FJUN616202601,1.0,-1.0,1.0
FJUN615303603,1.0,1.0,1.0
FJUN616303502,1.0,1.0,1.0
ID_FJUN615603303#@$,1.0,1.0,-1.0 units
fjun616103103,1.0,0.0,0.0
Fjun616103602,1.0,0.0,0.0
FJUN617103502,1.0,0.0,0.0
FJUN617903501,1.0,0.0,0.0
FJUN616903503,1.0,0.0 Units,0.0
FJUN617702103,1.0,0.0,0.0
  FJUN615702502  ,1.0,0.0,0.0
ID_FJUN617702601,-1.0,0.0,0.0
FJUN616702402#@$,1.0 units,0.0 units,0.0
FJUN615601403,1.0,0.0,0.0
FJUN616203203,1.0,0.0 units,0.0
FJUN616201602#@$,1.0,0.0,0.0
  FJUN617201101  ,1.0 units,0.0,0.0
FJUN615202603#@$,1.0,0.0,0.0
Fjun615402301,1.0,0.0,0.0
N/A,1.0,0.0 units,0.0
FJUN616720601,1.0,0.0,0.0
  Fjun615221401  ,1.0,0.0,0.0
FJUN615703503,1.0,0.0,0.0
FJUN615401502,1.0,,0.0
  FJUN617622601  ,1.0,0.0,0.0
FJUN615320502,1.0,0.0,0.0
N/A,1.0,0.0 units,-1.0
ID_FJUN615520101,1.0,0.0,0.0
N/A,1.0,0.0,0.0
FJUN616501603#@$,1.0,0.0,0.0 units
,1.0 units,0.0,0.0
FJUN616503603#@$,1.0,0.0,0.0
#@$,1.0,0.0,0.0 units
FJUN615403501,-1.0,0.0,0.0
FJUN617403503,1.0,0.0,0.0
FJUN616403401,1.0,0.0,0.0
FJUN617303303#@$,1.0,0.0 units,-1.0
FJUN615303502,-1.0,-1.0,0.0 units
FJUN616521602#@$,1.0,0.0,0.0
FJUN616420401,1.0,0.0,0.0
FJUN617420203,1.0,0.0 units,0.0
FJUN616621302,-1.0,0.0,0.0
FJUN615101303,0.0 units,0.0,0.0
FJUN616622402,0.0,0.0,0.0
FJUN617902603,0.0,0.0,0.0
  FJUN616303403  ,0.0,0.0,0.0 units
FJUN615203602,0.0,0.0,0.0
FJUN617622503,0.0,0.0,0.0
FJUN616721603,0.0,0.0,0.0
FJUN617721601,-1.0,0.0,0.0
FJUN617301402,0.0,0.0 units,0.0
FJUN616720402,0.0,0.0,0.0
FJUN616720401,,0.0,0.0
ID_FJUN617221203,-1.0,0.0,0.0 units
FJUN615903301,0.0,0.0,0.0 units
FJUN617903603,0.0,0.0 units,0.0
FJUN615903202,0.0,0.0,
Id_Fjun615702603,0.0,0.0,0.0
  FJUN615521503  ,nan units,0.0,0.0
,0.0,0.0,0.0
FJUN615522601,0.0,0.0,0.0 units
NULL#@$,0.0,0.0 units,0.0
FJUN616422603#@$,0.0,0.0,0.0
fjun616422403,0.0,0.0,0.0
ID_FJUN617121203,0.0,0.0,0.0
FJUN617420502,0.0,0.0,0.0 units
FJUN617420202,0.0,0.0,0.0
Fjun615520103,0.0,0.0,0.0
FJUN616520502,0.0,0.0,0.0
Fjun617520601,0.0,0.0,0.0
FJUN615421102,0.0,0.0,0.0
,0.0,0.0 units,0.0
FJUN615122301,0.0,0.0,0.0
FJUN617122301,0.0,-1.0 units,0.0
  FJUN616122402  ,0.0,0.0,0.0
FJUN615122202,0.0,0.0,-1.0
FJUN615422503,0.0,1.0,0.0
FJUN617422502,0.0,1.0,0.0
  FJUN616422202  ,0.0,1.0,0.0
FJUN617421402,0.0,1.0,0.0
FJUN615421503#@$,0.0,1.0,0.0
FJUN616102103,0.0,1.0,0.0
FJUN617102102,0.0,1.0,0.0
fjun615122401,0.0,1.0 units,0.0 UNITS
FJUN617122401,0.0,1.0,0.0
FJUN617303502,0.0,1.0,0.0
ID_FJUN617321401,0.0,1.0,0.0
ID_FJUN616221103,0.0,1.0,0.0
FJUN615221102,0.0,1.0,0.0
fjun617221101,,1.0,0.0
FJUN615520403,,1.0,
FJUN616202603,0.0,1.0,0.0
FJUN617621402,0.0,1.0 units,0.0 units
FJUN615621203,0.0,1.0,0.0
  FJUN615902601  ,0.0 units,1.0,0.0
FJUN617101301,0.0,1.0,0.0
FJUN617101102,0.0,1.0,0.0
FJUN617101503,0.0,1.0,0.0
Fjun615501103,0.0,1.0,0.0
ID_FJUN616501203,0.0,1.0,0.0
FJUN615501403,0.0,1.0,0.0
FJUN615703302,0.0,1.0,0.0
  FJUN616220102  ,0.0,1.0,0.0
FJUN617220602,0.0,1.0,0.0 units
FJUN616201502,0.0,1.0,0.0
N/A,0.0,1.0,0.0 units
FJUN616103502,0.0,1.0,0.0
FJUN615522103,0.0,1.0,0.0
FJUN617522103,0.0,1.0,0.0
Id_Fjun615522101,0.0,1.0,0.0
FJUN617521402,-1.0,1.0,0.0
FJUN617521403,0.0,1.0,0.0
FJUN615521602,0.0,,0.0
FJUN617121201#@$,0.0,1.0,0.0
FJUN616121203#@$,0.0,,0.0
FJUN616420602,0.0 units,-1.0,-1.0
FJUN617420303,0.0,1.0,0.0 units
FJUN616420603,0.0,1.0,0.0
FJUN616622202,1.0,,
FJUN615622603,1.0,1.0,1.0
N/A,1.0,1.0,1.0
FJUN615221603,1.0,1.0,1.0
FJUN616221603#@$,1.0,1.0,1.0
  FJUN615721503  ,1.0,1.0,1.0
ID_FJUN616721101,1.0,1.0,1.0
  FJUN616320202  #@$,1.0,1.0,1.0
fjun617320503,1.0,1.0,1.0
Id_Fjun615320503#@$,1.0,1.0,1.0
FJUN615503302#@$,1.0,1.0,1.0
ID_FJUN615501501,1.0,1.0,1.0
FJUN617401102#@$,1.0,1.0,1.0
FJUN616401303,1.0,-1.0,1.0
Id_  Fjun616401101  #@$,1.0,1.0,1.0
FJUN617720103,1.0,1.0,1.0
FJUN615720602,1.0,1.0,1.0
,1.0,1.0 units,1.0
  Fjun617902601  ,1.0,1.0,1.0
FJUN615220201,1.0,1.0,1.0 units
  FJUN616220601  ,1.0,1.0,1.0
FJUN617621602,1.0,1.0,1.0
FJUN616621601,1.0,1.0,1.0
FJUN615621503,1.0,1.0 units,1.0
#@$,1.0,1.0,1.0
FJUN616101402,1.0,1.0,1.0 units
  FJUN616321203  ,1.0,1.0,1.0
  FJUN617321601  ,1.0,1.0,-1.0
FJUN616203301,1.0,1.0,-1.0
fjun617203403,1.0,1.0 units,1.0
FJUN615203403,1.0,1.0,1.0
fjun616102403,1.0,,1.0
FJUN615102203#@$,1.0,1.0,1.0
ID_FJUN617301103,1.0,1.0,1.0
FJUN615301603,1.0,1.0,1.0 units
FJUN616301203,-1.0,1.0,1.0
    ,,1.0,1.0
ID_FJUN615201402,1.0,1.0 Units,1.0
FJUN615522201,1.0,1.0,1.0
FJUN617522403,1.0,1.0,1.0
FJUN615522602#@$,1.0,1.0,1.0
ID_FJUN616422102,,1.0,1.0
FJUN615422402,1.0,1.0 units,1.0
FJUN616422602,1.0,1.0,1.0
FJUN617521601,1.0,1.0,1.0
FJUN616122302,1.0,1.0,1.0
ID_FJUN617601103,1.0,1.0,
FJUN616403403,-1.0,1.0,1.0
FJUN617202601,,1.0,1.0
FJUN616202602,1.0,1.0 units,1.0
N/A,1.0,1.0,1.0
FJUN616703501,1.0,1.0,1.0
FJUN617703603,1.0,1.0,1.0
FJUN617603501,1.0,,1.0 units
#@$,1.0,1.0,1.0
FJUN616603403,1.0,1.0,1.0 UNITS
Fjun616103401,1.0 units,0.0,0.0
FJUN618103602,1.0,0.0,0.0
FJUN616903602,1.0,0.0,0.0 units
FJUN618903603,,0.0,0.0
FJUN618903101,1.0,0.0,0.0
fjun617702502,1.0 units,0.0,0.0
ID_FJUN618702301,1.0,0.0 units,0.0
FJUN616702503,1.0,0.0,0.0
FJUN618702602,1.0,0.0,0.0
NULL#@$,1.0,0.0,0.0
ID_FJUN617601603,1.0,0.0,0.0
FJUN616601602,1.0 units,0.0,0.0
FJUN617203603,1.0,0.0,0.0 units
FJUN618621601,1.0,0.0,0.0
  FJUN616621203  ,1.0 UNITS,0.0,
FJUN616101601,1.0,0.0,0.0
FJUN616102303,1.0,0.0,0.0
FJUN618102503,1.0,0.0,
FJUN618902403,1.0,0.0 units,0.0
FJUN616902503,1.0 units,0.0,0.0
  FJUN617201603  ,1.0,0.0,0.0 units
N/A,1.0,0.0,0.0
FJUN617202403,1.0 units,0.0,0.0
FJUN618321601,1.0,0.0,0.0
ID_FJUN617720501,1.0,,0.0
Fjun616720602#@$,1.0,0.0,0.0 units
  FJUN616221502  ,1.0,0.0,0.0 units
Fjun616221602,1.0,0.0,0.0 units
FJUN618703602,1.0,0.0,
ID_FJUN617703503,1.0,0.0,-1.0
FJUN616622601,1.0,0.0,0.0
Fjun618320402#@$,1.0,0.0 units,0.0
FJUN616320601,1.0,0.0,0.0
FJUN616320502,1.0,0.0,0.0
FJUN617721401,1.0,0.0,0.0
FJUN616721303,1.0,0.0,0.0
ID_FJUN617122201,1.0,0.0,0.0
FJUN616122403,1.0,0.0,0.0
FJUN618122403,1.0,0.0,0.0
Id_Fjun618122503,1.0,0.0 units,0.0
NULL,1.0,0.0,0.0
FJUN618501102,1.0,0.0,0.0
,1.0,0.0,0.0 units
  NULL  ,1.0,0.0,0.0
FJUN617603503,1.0,0.0,0.0
ID_FJUN617403401,1.0,0.0,0.0
  FJUN618403603  ,1.0,0.0,0.0
FJUN618421302,1.0 UNITS,0.0,0.0
FJUN616521601,1.0,0.0,0.0
FJUN616422601,1.0,0.0,0.0
FJUN618422402,1.0,0.0 units,0.0
FJUN618220103,0.0,0.0,0.0
FJUN616202201,0.0,0.0,0.0
FJUN618202603,0.0,,0.0 units
FJUN617101202,0.0,0.0,0.0
ID_FJUN616401402,0.0 units,0.0,0.0
FJUN617401403,,0.0,0.0 units
#@$,0.0,0.0,0.0
FJUN616521202,-1.0,0.0,0.0
FJUN617522501,0.0 UNITS,0.0,0.0
FJUN617422402,0.0,0.0,0.0
FJUN618422502,0.0,0.0,0.0
FJUN617121602,nan units,-1.0,0.0
FJUN617420403,0.0 units,0.0,0.0
FJUN618420202,0.0,0.0,0.0
FJUN617520303,0.0,0.0,0.0
FJUN618520303,0.0,0.0,-1.0
FJUN617520203,0.0,0.0,0.0
,0.0,0.0,
n/a,0.0,0.0,0.0
FJUN617421603,0.0,0.0,0.0 units
FJUN616122301,0.0,0.0,
  fjun618122102  ,0.0,0.0,0.0
FJUN618122201,0.0,0.0,0.0
FJUN617122101,0.0,0.0 units,0.0
  Fjun618422601  ,0.0,1.0,0.0
FJUN616422401#@$,0.0,1.0,nan units
NULL,0.0,1.0,0.0
FJUN616303301,0.0,1.0,0.0
ID_FJUN617303501,0.0,1.0,0.0
FJUN618303202,0.0,1.0,0.0
FJUN617203301,0.0,1.0,
FJUN618203301,0.0,1.0,0.0 units
FJUN616203603,-1.0,1.0,0.0 units
FJUN616203303,0.0,1.0,0.0
FJUN618203503,0.0,1.0,
FJUN618203202,0.0,-1.0 units,0.0
FJUN617321501,0.0 units,1.0,0.0
FJUN617221503,0.0,1.0,0.0
N/A,0.0 UNITS,1.0 units,0.0
FJUN618520403,0.0,1.0,0.0
FJUN616503602,0.0 units,1.0,0.0
FJUN618622601,0.0,1.0,0.0
fjun617902202,0.0,1.0,-1.0
fjun617220302,0.0,,0.0
FJUN616220201,0.0,1.0,0.0 units
N/A,0.0,1.0,0.0
FJUN617402402,0.0,1.0,0.0
FJUN617702102,0.0,1.0,0.0
ID_N/A,0.0,1.0,0.0
FJUN616702403,0.0,1.0,0.0
NULL,0.0 units,1.0,0.0
FJUN616522401,0.0,1.0,0.0
FJUN618522303#@$,0.0,1.0,0.0
FJUN617522402,0.0,-1.0,0.0
Fjun618522203,0.0,1.0,0.0
FJUN618522503,0.0,1.0,0.0
FJUN617521302,0.0,1.0,0.0
FJUN617521602,0.0,1.0,
  FJUN618521503  ,0.0,1.0,0.0
FJUN617121603#@$,0.0,,0.0
Fjun618121603,0.0,1.0,0.0
  FJUN616121601  ,0.0,1.0,0.0
FJUN618420402,0.0,1.0,0.0
ID_FJUN616420302,0.0 units,1.0 units,0.0
FJUN616420201,0.0,1.0,0.0
FJUN617420602,0.0,1.0,0.0
  FJUN616402602  ,-1.0,1.0 units,1.0
FJUN618402303,1.0,1.0,1.0
FJUN617402502,1.0,1.0,1.0
FJUN618622501,,1.0,1.0
Fjun617622203,1.0,1.0,1.0
FJUN618221602,1.0,1.0,1.0
FJUN617221401,1.0,1.0,
fjun617221403,1.0 units,1.0,1.0
Fjun617721301,1.0,1.0,1.0
FJUN617320201,1.0,1.0,-1.0
  FJUN616503401  ,1.0,1.0 units,1.0
FJUN618503601,1.0,1.0,1.0
FJUN616501301,1.0,1.0,1.0
FJUN618401603,1.0,1.0,1.0
FJUN616401401,1.0,1.0,1.0
FJUN617401502#@$,1.0,1.0,1.0
Fjun618720603,1.0,1.0,1.0
ID_FJUN617902501,1.0,1.0,1.0
FJUN618220303,1.0,1.0,1.0
FJUN617220603,1.0,1.0,1.0
Fjun618220403#@$,1.0,1.0,1.0
Fjun617621203,1.0,1.0,1.0
ID_  FJUN616101603  ,1.0,1.0,1.0
FJUN618101502,1.0,1.0,1.0
,1.0,1.0,-1.0
ID_FJUN618203502#@$,1.0,1.0,1.0
FJUN616203202,1.0,1.0,1.0
ID_NULL,1.0 units,1.0,1.0
FJUN617301501,1.0,1.0,1.0
FJUN618301403,1.0,1.0,1.0
Fjun616201102,1.0,1.0 UNITS,1.0
  FJUN617420302  ,,1.0,1.0
FJUN618420201,1.0,1.0,1.0
FJUN616522601#@$,1.0,1.0,1.0
FJUN616521303,1.0,1.0,1.0
FJUN617521603,1.0,1.0,1.0
fjun617702203,1.0,1.0,1.0
fjun617903503,1.0,1.0,
  FJUN618601502  ,1.0,1.0,1.0 units
ID_FJUN617520103,1.0,1.0,1.0 units
FJUN616520601,1.0,1.0,1.0
NULL,1.0 units,1.0,1.0
FJUN616202103,1.0,1.0,1.0
FJUN616202302,1.0,1.0,1.0
FJUN618202602#@$,1.0,1.0,1.0
FJUN617303302,1.0,1.0,1.0
  FJUN616703402  ,1.0,1.0,1.0
FJUN619103302,1.0,0.0,0.0
FJUN617103602,1.0,-1.0,0.0
FJUN618103603,1.0,0.0 units,0.0
Fjun619103601,1.0,0.0,0.0
FJUN619903602,,0.0,0.0
Fjun617903402#@$,1.0,0.0,0.0
,,0.0 units,0.0
  FJUN618903501  #@$,1.0 units,0.0,0.0
FJUN619903101,1.0,-1.0 units,0.0
FJUN618702401,1.0,0.0,0.0
FJUN619702603,1.0,0.0 units,-1.0
FJUN618601503,1.0,0.0,0.0
FJUN617301502,1.0,0.0,0.0
FJUN619203102,1.0,0.0,0.0
FJUN618621403,1.0,0.0,0.0
FJUN619101402,1.0,0.0 units,0.0
  FJUN617101603  ,1.0,0.0,0.0
FJUN618902203,1.0,0.0,0.0
FJUN617902503,1.0,0.0,-1.0
FJUN618201503,1.0,0.0,0.0
FJUN619201402,1.0 UNITS,0.0,0.0
  FJUN618202601  ,1.0,0.0,0.0
FJUN617321602,1.0,0.0 UNITS,0.0
FJUN618321201,-1.0,,0.0
  FJUN617402401  ,1.0,0.0,0.0
FJUN619402601,1.0,0.0,0.0
FJUN618402602,1.0,0.0,0.0
Fjun617720603,1.0,0.0,0.0 units
FJUN617221601,1.0,0.0,0.0
FJUN618221603,1.0,0.0,0.0
FJUN617221603,1.0 units,0.0,-1.0 units
FJUN619703503,1.0,0.0,0.0 units
Fjun618703601,1.0,0.0,0.0
FJUN618401602,1.0,0.0,0.0
ID_FJUN619622503,1.0,0.0 units,0.0
ID_FJUN618622603,1.0,0.0,0.0
ID_FJUN617320603,1.0,0.0 units,0.0
FJUN619320301,1.0,0.0 units,0.0
FJUN618320601,1.0,0.0 units,0.0
Fjun618721602,1.0,0.0,0.0
FJUN617220601,1.0,0.0,0.0
FJUN619220602,1.0,0.0,0.0
FJUN619520603,1.0 units,0.0 units,0.0
ID_FJUN618520502,1.0,0.0,0.0
FJUN618501603,1.0,0.0,0.0
ID_FJUN618503503,1.0,0.0,0.0
FJUN619503301,,0.0,0.0
fjun617603202,1.0 units,0.0,0.0 units
FJUN618403403,1.0,0.0,0.0
FJUN617403601#@$,1.0,0.0,
FJUN617521502#@$,1.0,0.0,0.0
FJUN619522102,1.0,0.0 units,0.0
ID_FJUN617703601,0.0,0.0,0.0
  FJUN618220301  ,0.0,-1.0,0.0
fjun617220103,0.0,0.0,0.0 units
ID_FJUN618621203,-1.0,0.0,0.0
FJUN618101303,0.0,0.0,0.0
FJUN619320403,0.0,0.0,0.0
FJUN619321601,0.0 units,0.0,0.0
FJUN617902602,0.0 units,0.0,0.0
FJUN619721403,0.0,0.0,0.0
FJUN619301401,0.0,0.0,0.0
fjun619221302,0.0,0.0,0.0
FJUN619503102,0.0,0.0,0.0
FJUN617601101,0.0,0.0,0.0
FJUN618522103,0.0,0.0,0.0
FJUN617522401,0.0 units,0.0,
  FJUN619522203  ,0.0,0.0,0.0
FJUN619522603#@$,0.0,0.0,0.0
FJUN617522602,0.0,0.0,0.0 units
NULL,0.0,0.0,0.0 units
N/A,0.0 units,0.0,0.0
FJUN617422401,0.0,0.0,0.0 units
fjun617121103,0.0,0.0,0.0
FJUN619121601,0.0,,0.0
FJUN619420403,0.0,0.0 units,0.0
ID_FJUN618520401,0.0,0.0,0.0
ID_FJUN619520401,0.0 units,0.0,0.0
FJUN619520602,0.0 units,0.0,0.0
FJUN618421403,0.0,0.0 units,0.0
    ,0.0,0.0,0.0 units
FJUN617421303,0.0,,0.0
ID_  FJUN618421603  ,0.0,-1.0,0.0
  FJUN617421401  ,0.0,0.0,0.0
FJUN618421401,-1.0,0.0,0.0
FJUN619421501,0.0,0.0,0.0
FJUN618122601,0.0,0.0,0.0
FJUN617122603,0.0,0.0,0.0
FJUN619122203,0.0,0.0,0.0
FJUN618422103,0.0,1.0 units,0.0
FJUN618422302,0.0,1.0 units,
  FJUN617422503  ,0.0,1.0,
FJUN617301403,0.0,1.0,0.0
FJUN619421602,0.0,1.0,0.0
FJUN617102603,0.0,1.0,0.0
FJUN619102502,0.0,1.0,0.0
FJUN618122203,0.0 units,1.0 units,0.0
ID_FJUN618303301,-1.0,1.0,0.0 Units
FJUN617603601,0.0,1.0,0.0
FJUN618203601,0.0,1.0,0.0
ID_FJUN619203602,0.0,1.0,0.0
#@$,,1.0,0.0
FJUN618721102,-1.0,1.0,0.0
FJUN619721102,0.0,1.0,0.0
ID_FJUN619321301,0.0,1.0,0.0 units
  N/A  ,0.0,1.0 units,
  FJUN617202401  ,0.0,1.0,0.0
FJUN619101301,0.0,1.0,0.0
FJUN617101402,0.0,1.0,0.0 units
FJUN617101602,0.0,1.0,0.0
FJUN618703302#@$,0.0,-1.0,0.0
fjun619201302,0.0,-1.0,0.0
FJUN617201601,0.0,1.0,0.0
FJUN618401102#@$,0.0 units,1.0,0.0
FJUN619401501,0.0,1.0,0.0
,,1.0,-1.0
FJUN618522401,0.0,1.0,0.0
Fjun619521102,0.0 units,1.0,
FJUN619521402,,1.0,0.0
FJUN617521501,0.0,1.0 units,0.0
fjun618521403#@$,0.0,1.0,0.0
FJUN618121401,0.0,1.0,0.0
FJUN618121201,0.0,1.0,
FJUN617121403,nan units,1.0 units,0.0
FJUN617420301,nan units,1.0 units,
ID_FJUN617420501,0.0,1.0,0.0
FJUN618420501,0.0,1.0,0.0 units
ID_FJUN619420603,0.0,1.0,0.0
  FJUN618420601  ,0.0,1.0 units,-1.0
FJUN617402603,1.0,1.0,1.0
FJUN617622402,1.0,-1.0,1.0
FJUN618622101,-1.0,1.0,1.0
FJUN619221301,1.0,1.0,1.0
Fjun619721601,1.0,1.0,1.0
FJUN617721502,1.0,1.0,1.0
FJUN617503602,1.0,1.0,1.0
FJUN617501602,1.0 units,1.0 units,1.0
Fjun617401601,1.0,1.0,1.0
FJUN617401302,1.0,1.0,1.0
ID_FJUN618720501,1.0 units,1.0,1.0
FJUN619720502,1.0,1.0,1.0
FJUN619902603,1.0,1.0,1.0
FJUN618220501#@$,1.0,1.0,1.0
NULL#@$,1.0,1.0,1.0
FJUN619621203#@$,1.0,-1.0 units,1.0
FJUN618101602,1.0,1.0 units,-1.0
  FJUN617321402  ,1.0,1.0,1.0
  FJUN619321503  ,1.0,1.0,1.0 Units
  FJUN618203302  ,1.0,1.0,1.0
FJUN617203501,1.0,1.0,1.0
FJUN618102303,1.0,1.0,1.0
  FJUN617102401  ,1.0 units,1.0 units,1.0
FJUN619102503,1.0,1.0,1.0
FJUN618102603,1.0,1.0,1.0
FJUN619301402,1.0,1.0,1.0
  fjun618301503  ,1.0,1.0 units,1.0
ID_FJUN619301502,1.0,1.0,1.0
fjun618420401,1.0,1.0,1.0
FJUN619121501,1.0,1.0,1.0
FJUN618121602#@$,1.0,1.0,1.0
FJUN619522303,1.0 units,1.0,1.0
FJUN617522502,1.0,1.0 units,1.0
FJUN619521202,1.0,1.0,1.0
